obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""1054.2603""","=""0.0006""","=""1054.2601""","=""0.0003""","=""6700""","=""2.9e+06""","=""7.3e-02""","=""1.02e+01""","=""-0.5""",E,"=""8.72286774""","=""9.8988981""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).5f""","=""2[2]*""","=""5/2""",4,6,,"=""u46""","=""L20205,L13998""",
"=""1054.851""","=""0.008""","=""1054.8450""","=""0.0003""","=""1900""","=""""","=""""","=""""","=""""",,"=""8.72286774""","=""9.8982461""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).5f""","=""2[2]*""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""1059.149""","=""0.008""","=""1059.141""","=""0.003""","=""1700""","=""""","=""""","=""""","=""""",,"=""9.05759589""","=""10.228207""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<1>).6d""","=""2[2]""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""1060.655""","=""0.010""","=""1060.635""","=""0.003""","=""940*""","=""""","=""""","=""""","=""""",,"=""9.02691765""","=""10.195880""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(1D<2>).5d""","=""2[2]""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""1060.655""","=""0.010""","=""1060.6671""","=""0.0005""","=""940*""","=""""","=""""","=""""","=""""",,"=""8.96340311""","=""10.1323297""","=""5s2.5p4.(3P<2>).7s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<0>).7p""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""1068.8714""","=""0.0007""","=""1068.87176""","=""0.00023""","=""5400""","=""""","=""""","=""""","=""""",,"=""8.31462383""","=""9.47457775""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).6d""","=""2[1]""","=""1/2""",4,2,,"=""""","=""L20205,L13998""",
"=""1069.8904""","=""0.0014""","=""1069.88921""","=""0.00024""","=""7300""","=""3.6e+06""","=""3.0e-02""","=""4.3e+00""","=""-0.9""",E,"=""8.72286774""","=""9.88171856""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(1D<2>).6p""","=""2[1]*""","=""1/2""",4,2,,"=""u46""","=""L20205,L13998""",
"=""1070.972""","=""0.008""","=""1070.9686""","=""0.0006""","=""3300""","=""""","=""""","=""""","=""""",,"=""9.02691765""","=""10.1846005""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(1D<2>).5d""","=""2[3]""","=""5/2""",4,6,,"=""""","=""L13998""",
"=""1072.501""","=""0.008""","=""1072.4850""","=""0.0007""","=""1100""","=""""","=""""","=""""","=""""",,"=""8.86503338""","=""10.0210794""","=""5s2.5p4.(3P<1>).6p""","=""2[0]*""","=""1/2""","=""5s2.5p4.(3P<2>).8d""","=""2[0]""","=""1/2""",2,2,,"=""""","=""L13998""",
"=""1077.473""","=""0.008""","=""1077.4705""","=""0.0005""","=""3100""","=""""","=""""","=""""","=""""",,"=""8.86503338""","=""10.0157303""","=""5s2.5p4.(3P<1>).6p""","=""2[0]*""","=""1/2""","=""5s2.5p4.(3P<2>).8d""","=""2[2]""","=""3/2""",2,4,,"=""""","=""L13998""",
"=""1078.092""","=""0.008""","=""1078.0886""","=""0.0005""","=""690""","=""""","=""""","=""""","=""""",,"=""8.92396002""","=""10.0739972""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).10s""","=""2[2]""","=""5/2""",4,6,,"=""""","=""L13998""",
"=""1079.114""","=""0.008""","=""1079.105""","=""0.004""","=""2100""","=""2.8e+06""","=""7.3e-02""","=""1.04e+01""","=""-0.5""",E,"=""9.02691765""","=""10.175872""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<2>).11s""","=""2[2]""","=""5/2""",4,6,,"=""u46""","=""L13998""",
"=""1084.431""","=""0.008""","=""1084.4321""","=""0.0022""","=""840""","=""""","=""""","=""""","=""""",,"=""9.02691765""","=""10.1702275""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<1>).6d""","=""2[1]""","=""1/2""",4,2,,"=""""","=""L13998""",
"=""1085.976""","=""0.008""","=""1085.972""","=""0.005""","=""790""","=""""","=""""","=""""","=""""",,"=""8.99245241""","=""10.134141""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).9d""","=""2[1]""","=""3/2""",6,4,,"=""""","=""L13998""",
"=""1086.2""","=""0.3""","=""1085.905""","=""0.010""","=""4400""","=""""","=""""","=""""","=""""",,"=""9.1720472""","=""10.313807""","=""5s2.5p4.(3P<1>).5d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).10f""","=""2[4]*""","=""9/2""",8,10,,"=""""","=""L22948""",
"=""1089.221""","=""0.008""","=""1089.221""","=""0.003""","=""4000""","=""1.9e+06""","=""3.4e-02""","=""4.9e+00""","=""-0.9""",E,"=""9.05759589""","=""10.195880""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(1D<2>).5d""","=""2[2]""","=""3/2""",4,4,,"=""u46""","=""L13998""",
"=""1089.4392""","=""0.0007""","=""1089.43922""","=""0.00021""","=""2900d?""","=""""","=""""","=""""","=""""",,"=""8.18479987""","=""9.32285508""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).7p""","=""2[3]*""","=""7/2""",8,8,,"=""""","=""L20205,L13998""",
"=""1089.7625""","=""0.0010""","=""1089.76210""","=""0.00023""","=""3900""","=""""","=""""","=""""","=""""",,"=""8.18479987""","=""9.32251790""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).7p""","=""2[3]*""","=""5/2""",8,6,,"=""""","=""L20205,L13998""",
"=""1090.0851""","=""0.0007""","=""1090.08552""","=""0.00020""","=""2600""","=""""","=""""","=""""","=""""",,"=""8.18547461""","=""9.32285508""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""5/2""","=""5s2.5p4.(3P<2>).7p""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L20205,L13998""",
"=""1091.731""","=""0.008""","=""1091.722""","=""0.006""","=""2900""","=""""","=""""","=""""","=""""",,"=""8.99245241""","=""10.128128""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).9d""","=""2[3]""","=""7/2""",6,8,,"=""""","=""L13998""",
"=""1097.339""","=""0.015""","=""1097.324""","=""0.005""","=""780i""","=""""","=""""","=""""","=""""",,"=""8.99245241""","=""10.122330""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).9d""","=""2[2]""","=""5/2""",6,6,,"=""""","=""L13998c153""",
"=""1098.271""","=""0.008""","=""1098.2752""","=""0.0019""","=""1300""","=""""","=""""","=""""","=""""",,"=""9.05759589""","=""10.1864951""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<1>).6d""","=""2[1]""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""1099.420""","=""0.016""","=""1099.4017""","=""0.0003""","=""680i""","=""""","=""""","=""""","=""""",,"=""8.92396002""","=""10.0517025""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(1D<2>).5d""","=""2[1]""","=""3/2""",4,4,,"=""""","=""L13998c153""",
"=""1102.0155""","=""0.0009""","=""1102.01520""","=""0.00024""","=""5100""","=""""","=""""","=""""","=""""",,"=""8.31462383""","=""9.43969178""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).6d""","=""2[1]""","=""3/2""",4,4,,"=""""","=""L20205,L13998""",
"=""1102.3621""","=""0.0008""","=""1102.3625""","=""0.0003""","=""13000""","=""1.18e+06""","=""2.9e-02""","=""6.2e+00""","=""-0.8""",E,"=""8.04733368""","=""9.1720472""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<1>).5d""","=""2[3]""","=""7/2""",6,8,,"=""u46""","=""L20205,L13998""",
"=""1105.6530""","=""0.0008""","=""1105.65316""","=""0.00024""","=""780""","=""""","=""""","=""""","=""""",,"=""8.31462383""","=""9.43598993""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).6d""","=""2[3]""","=""5/2""",4,6,,"=""""","=""L20205,L13998""",
"=""1106.259""","=""0.008""","=""1106.2566""","=""0.0023""","=""980""","=""""","=""""","=""""","=""""",,"=""9.09883006""","=""10.2195845""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<0>).6d""","=""2[2]""","=""3/2""",2,4,,"=""""","=""L13998""",
"=""1107.5368""","=""0.0003""","=""1107.53659""","=""0.00018""","=""2500""","=""""","=""""","=""""","=""""",,"=""8.18547461""","=""9.30493378""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""5/2""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""3/2""",6,4,,"=""""","=""L3674""",
"=""1108.720""","=""0.008""","=""1108.709""","=""0.004""","=""460""","=""""","=""""","=""""","=""""",,"=""9.05759589""","=""10.175872""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).11s""","=""2[2]""","=""5/2""",4,6,,"=""""","=""L13998""",
"=""1109.674""","=""0.008""","=""1109.6737""","=""0.0007""","=""680""","=""""","=""""","=""""","=""""",,"=""8.90377612""","=""10.0210794""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<2>).8d""","=""2[0]""","=""1/2""",2,2,,"=""""","=""L13998""",
"=""1114.325""","=""0.008""","=""1114.3328""","=""0.0024""","=""1400""","=""""","=""""","=""""","=""""",,"=""9.05759589""","=""10.1702275""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<1>).6d""","=""2[1]""","=""1/2""",4,2,,"=""""","=""L13998""",
"=""1115.019""","=""0.008""","=""1115.0117""","=""0.0005""","=""1700""","=""""","=""""","=""""","=""""",,"=""8.90377612""","=""10.0157303""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<2>).8d""","=""2[2]""","=""3/2""",2,4,,"=""""","=""L13998""",
"=""1117.2419""","=""0.0003""","=""1117.24193""","=""0.00020""","=""3600""","=""""","=""""","=""""","=""""",,"=""8.18479987""","=""9.29453444""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""5/2""",8,6,,"=""""","=""L3674""",
"=""1117.5700""","=""0.0007""","=""1117.57088""","=""0.00021""","=""370""","=""""","=""""","=""""","=""""",,"=""8.22696252""","=""9.33637044""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L20205,L13998""",
"=""1117.9214""","=""0.0007""","=""1117.92164""","=""0.00021""","=""2000""","=""""","=""""","=""""","=""""",,"=""8.18547461""","=""9.29453444""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""5/2""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""5/2""",6,6,,"=""""","=""L20205,L3674""",
"=""1118.2007""","=""0.0010""","=""1118.20054""","=""0.00024""","=""390""","=""""","=""""","=""""","=""""",,"=""8.13885728""","=""9.24764049""","=""5s2.5p4.(3P<2>).6p""","=""2[3]*""","=""5/2""","=""5s2.5p4.(3P<1>).5d""","=""2[1]""","=""3/2""",6,4,,"=""""","=""L20205,L13998""",
"=""1123.9601""","=""0.0003""","=""1123.95938""","=""0.00015""","=""24000""","=""3.80e+06""","=""7.20e-02""","=""1.065e+01""","=""-0.54""",B,"=""6.95460984""","=""8.05771197""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""",4,4,,"=""T10324""","=""L3674""",
"=""1124.9808""","=""0.0008""","=""1124.9807""","=""0.0003""","=""13000""","=""3.2e+06""","=""6.0e-02""","=""1.34e+01""","=""-0.4""",E,"=""8.04733368""","=""9.1494344""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<0>).5d""","=""2[2]""","=""5/2""",6,6,,"=""u46""","=""L20205,L3674""",
"=""1127.412""","=""0.008""","=""1127.41798""","=""0.00024""","=""130""","=""""","=""""","=""""","=""""",,"=""8.72286774""","=""9.82258586""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).8p""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""1129.0453""","=""0.0003""","=""1129.04471""","=""0.00024""","=""5500""","=""1.5e+06""","=""2.8e-02""","=""4.2e+00""","=""-1.0""",E,"=""8.49906503""","=""9.59719868""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",4,4,,"=""u46""","=""L3674""",
"=""1129.3525""","=""0.0007""","=""1129.3531""","=""0.0003""","=""1600""","=""""","=""""","=""""","=""""",,"=""8.49906503""","=""9.5968988""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).4f""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L20205,L3674""",
"=""1129.6379""","=""0.0012""","=""1129.6378""","=""0.0003""","=""6300""","=""""","=""""","=""""","=""""",,"=""8.69762075""","=""9.7951778""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""5/2""","=""5s2.5p4.(1D<2>).6p""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L20205,L3674""",
"=""1130.175""","=""0.013""","=""1130.160""","=""0.003""","=""1100i""","=""""","=""""","=""""","=""""",,"=""9.09883006""","=""10.195880""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(1D<2>).5d""","=""2[2]""","=""3/2""",2,4,,"=""""","=""L13998c153""",
"=""1131.6361""","=""0.0003""","=""1131.63560""","=""0.00022""","=""9700""","=""2.1e+06""","=""5.9e-02""","=""8.9e+00""","=""-0.6""",E,"=""8.31462383""","=""9.41024329""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<1>).5d""","=""2[2]""","=""5/2""",4,6,,"=""u46""","=""L3674""",
"=""1134.6341""","=""0.0008""","=""1134.63432""","=""0.00018""","=""690""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""8.04733368""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""5/2""",4,6,,"=""""","=""L20205,L3674""",
"=""1135.0932""","=""0.0003""","=""1135.09291""","=""0.00024""","=""10000""","=""2.2e+06""","=""6.4e-02""","=""9.6e+00""","=""-0.6""",E,"=""8.49906503""","=""9.59134740""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",4,6,,"=""u46""","=""L3674""",
"=""1135.4732""","=""0.0008""","=""1135.4735""","=""0.0003""","=""1300""","=""""","=""""","=""""","=""""",,"=""8.49906503""","=""9.5909813""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",4,4,,"=""""","=""L20205,L3674""",
"=""1135.6753""","=""0.0008""","=""1135.6751""","=""0.0003""","=""7100""","=""""","=""""","=""""","=""""",,"=""8.05771197""","=""9.1494344""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<0>).5d""","=""2[2]""","=""5/2""",4,6,,"=""""","=""L20205,L3674""",
"=""1135.9425""","=""0.0003""","=""1135.9426""","=""0.0003""","=""47000""","=""1.38e+07""","=""3.34e-01""","=""1.0e+02""","=""0.43""",C+,"=""8.50027907""","=""9.5917444""","=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""7/2""","=""5s2.5p4.(3P<2>).4f""","=""2[5]*""","=""9/2""",8,10,,"=""u46""","=""L3674""",
"=""1137.5201""","=""0.0003""","=""1137.5203""","=""0.0003""","=""15000""","=""5.3e+06""","=""2.06e-01""","=""1.55e+01""","=""-0.4""",D,"=""8.50724715""","=""9.59719868""","=""5s2.5p4.(3P<2>).5d""","=""2[0]""","=""1/2""","=""5s2.5p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",2,4,,"=""u46""","=""L3674""",
"=""1137.69""","=""0.04""","=""1137.6571""","=""0.0003""","=""25i""","=""""","=""""","=""""","=""""",,"=""7.8341396""","=""8.92396002""","=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""3/2""",2,4,,"=""""","=""L13998c153""",
"=""1137.8334""","=""0.0003""","=""1137.8334""","=""0.0003""","=""6600""","=""3.9e+06""","=""7.6e-02""","=""5.7e+00""","=""-0.8""",E,"=""8.50724715""","=""9.5968988""","=""5s2.5p4.(3P<2>).5d""","=""2[0]""","=""1/2""","=""5s2.5p4.(3P<2>).4f""","=""2[1]*""","=""1/2""",2,2,,"=""u46""","=""L3674""",
"=""1140.0238""","=""0.0017""","=""1140.02444""","=""0.00025""","=""950""","=""""","=""""","=""""","=""""",,"=""8.50379003""","=""9.59134740""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",6,6,,"=""""","=""L20205,L3674""",
"=""1140.46""","=""0.05""","=""1140.4083""","=""0.0003""","=""190i""","=""""","=""""","=""""","=""""",,"=""8.50379003""","=""9.5909813""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",6,4,,"=""""","=""L13998c153""",
"=""1141.3207""","=""0.0003""","=""1141.32029""","=""0.00025""","=""5100""","=""2.7e+06""","=""5.2e-02""","=""7.8e+00""","=""-0.7""",E,"=""8.31462383""","=""9.4009464""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<1>).5d""","=""2[2]""","=""3/2""",4,4,,"=""u46""","=""L3674""",
"=""1141.879""","=""0.010""","=""1141.8691""","=""0.0006""","=""670*""","=""""","=""""","=""""","=""""",,"=""8.91490722""","=""10.0007077""","=""5s2.5p4.(3P<2>).7s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).9p""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L13998""",
"=""1141.879""","=""0.010""","=""1141.8700""","=""0.0003""","=""670*""","=""""","=""""","=""""","=""""",,"=""8.49906503""","=""9.5848647""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L13998""",
"=""1142.3450""","=""0.0003""","=""1142.3448""","=""0.0003""","=""6500""","=""9.5e+05""","=""1.9e-02""","=""5.6e+00""","=""-0.8""",E,"=""8.50027907""","=""9.5856274""","=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""7/2""","=""5s2.5p4.(3P<2>).4f""","=""2[3]*""","=""7/2""",8,8,,"=""u46""","=""L3674""",
"=""1143.151""","=""0.004""","=""1143.1481""","=""0.0003""","=""3300""","=""""","=""""","=""""","=""""",,"=""8.50027907""","=""9.5848647""","=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""7/2""","=""5s2.5p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",8,6,,"=""""","=""L3674""",
"=""1143.1518""","=""0.0003""","=""1143.1517""","=""0.0003""","=""3300""","=""1.27e+06""","=""2.5e-02""","=""7.5e+00""","=""-0.7""",E,"=""8.50027907""","=""9.5848613""","=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""7/2""","=""5s2.5p4.(3P<2>).4f""","=""2[4]*""","=""7/2""",8,8,,"=""u46""","=""L3674""",
"=""1143.2470""","=""0.0008""","=""1143.2464""","=""0.0003""","=""1500""","=""""","=""""","=""""","=""""",,"=""8.50027907""","=""9.5847714""","=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""7/2""","=""5s2.5p4.(3P<2>).4f""","=""2[4]*""","=""9/2""",8,10,,"=""""","=""L20205,L13998""",
"=""1145.0803""","=""0.0003""","=""1145.08014""","=""0.00025""","=""6400""","=""""","=""""","=""""","=""""",,"=""8.04733368""","=""9.13008932""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<0>).5d""","=""2[2]""","=""3/2""",6,4,,"=""""","=""L3674""",
"=""1145.4159""","=""0.0003""","=""1145.41574""","=""0.00025""","=""2600""","=""""","=""""","=""""","=""""",,"=""8.16520209""","=""9.24764049""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<1>).5d""","=""2[1]""","=""3/2""",2,4,,"=""""","=""L3674""",
"=""1146.0501""","=""0.0010""","=""1146.05214""","=""0.00025""","=""880""","=""""","=""""","=""""","=""""",,"=""8.50379003""","=""9.5856274""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).4f""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L20205,L3674""",
"=""1146.865""","=""0.003""","=""1146.8607""","=""0.0003""","=""1600*""","=""""","=""""","=""""","=""""",,"=""8.50379003""","=""9.5848647""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",6,6,,"=""""","=""L20205,L3674""",
"=""1146.865""","=""0.003""","=""1146.8643""","=""0.0003""","=""1600*""","=""""","=""""","=""""","=""""",,"=""8.50379003""","=""9.5848613""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).4f""","=""2[4]*""","=""7/2""",6,8,,"=""""","=""L20205,L3674""",
"=""1148.994""","=""0.010""","=""1148.9561""","=""0.0004""","=""1300*""","=""""","=""""","=""""","=""""",,"=""8.69762075""","=""9.7767238""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).8p""","=""2[3]*""","=""5/2""",6,6,,"=""""","=""L13998c153""",
"=""1148.994""","=""0.010""","=""1148.9823""","=""0.0005""","=""1300*""","=""""","=""""","=""""","=""""",,"=""8.92396002""","=""10.0030384""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).8d""","=""2[3]""","=""5/2""",4,6,,"=""""","=""L13998""",
"=""1150.1622""","=""0.0009""","=""1150.16238""","=""0.00022""","=""970""","=""""","=""""","=""""","=""""",,"=""8.22696252""","=""9.30493378""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""3/2""",4,4,,"=""""","=""L20205,L3674""",
"=""1154.173""","=""0.008""","=""1154.1719""","=""0.0003""","=""1200""","=""""","=""""","=""""","=""""",,"=""8.69762075""","=""9.7718472""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).8p""","=""2[2]*""","=""3/2""",6,4,,"=""""","=""L13998""",
"=""1156.1622""","=""0.0003""","=""1156.1620""","=""0.0003""","=""11000""","=""3.0e+06""","=""6.1e-02""","=""9.3e+00""","=""-0.6""",E,"=""8.05771197""","=""9.13008932""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<0>).5d""","=""2[2]""","=""3/2""",4,4,,"=""u46""","=""L3674""",
"=""1159.1250""","=""0.0009""","=""1159.1246""","=""0.0003""","=""1400""","=""""","=""""","=""""","=""""",,"=""7.8341396""","=""8.90377612""","=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""1/2""",2,2,,"=""""","=""L20205,L3674""",
"=""1161.3666""","=""0.0008""","=""1161.36624""","=""0.00024""","=""380""","=""""","=""""","=""""","=""""",,"=""8.22696252""","=""9.29453444""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""5/2""",4,6,,"=""""","=""L20205,L13998""",
"=""1165.359""","=""0.008""","=""1165.3610""","=""0.0004""","=""210w""","=""""","=""""","=""""","=""""",,"=""8.69762075""","=""9.7615331""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).8p""","=""2[2]*""","=""5/2""",6,6,,"=""""","=""L13998""",
"=""1176.4820""","=""0.0010""","=""1176.4814""","=""0.0004""","=""1900""","=""""","=""""","=""""","=""""",,"=""8.72286774""","=""9.7767238""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).8p""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L20205,L13998""",
"=""1178.1561""","=""0.0003""","=""1178.1563""","=""0.0003""","=""7500""","=""2.7e+06""","=""2.8e-02""","=""4.4e+00""","=""-0.9""",E,"=""8.05771197""","=""9.11006974""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(1D<2>).5d""","=""2[0]""","=""1/2""",4,2,,"=""u46""","=""L3674""",
"=""1186.9094""","=""0.0009""","=""1186.9094""","=""0.0003""","=""660""","=""""","=""""","=""""","=""""",,"=""8.72286774""","=""9.7674647""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).8p""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L20205,L13998""",
"=""1200.0139""","=""0.0003""","=""1200.0137""","=""0.0003""","=""11000""","=""1.68e+06""","=""4.8e-02""","=""1.14e+01""","=""-0.5""",E,"=""8.13885728""","=""9.1720472""","=""5s2.5p4.(3P<2>).6p""","=""2[3]*""","=""5/2""","=""5s2.5p4.(3P<1>).5d""","=""2[3]""","=""7/2""",6,8,,"=""u46""","=""L3674""",
"=""1202.6869""","=""0.0008""","=""1202.6865""","=""0.0003""","=""930""","=""""","=""""","=""""","=""""",,"=""7.8341396""","=""8.86503338""","=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<1>).6p""","=""2[0]*""","=""1/2""",2,2,,"=""""","=""L20205,L3674""",
