obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""318.8072""","=""0.0010""","=""318.80669""","=""0.00015""","=""240""","=""""","=""""","=""""","=""""",,"=""2.2194808""","=""6.1084894""","=""5d3.(b 4F).6s""","=""a 5F""","=""5""","=""5d3.(b 2G).6p""","=""y 3H*""","=""4""",11,9,,"=""""","=""L16323""",
"=""319.0554""","=""0.0004""","=""319.055315""","=""0.000007""","=""12000""","=""2.41e+06""","=""5.16e-03""","=""2.71e-01""","=""-1.59""",B,"=""0.00000000""","=""3.88597815""","=""5d2.6s2""","=""a 3F""","=""2""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""3""",5,7,,"=""T5346""","=""L21976,L16323""",
"=""319.1192""","=""0.0010""","=""319.11894""","=""0.00008""","=""360""","=""""","=""""","=""""","=""""",,"=""2.23308742""","=""6.1182908""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""2""","=""""","=""4935""","=""3""",5,7,,"=""""","=""L16323""",
"=""319.2861""","=""0.0004""","=""""","=""""","=""1200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""319.3285""","=""0.0004""","=""319.32860""","=""0.00010""","=""840""","=""""","=""""","=""""","=""""",,"=""2.2596097""","=""6.1422621""","=""5d.6s2.(a 2D).6p""","=""z 3F*""","=""4""","=""5d4""","=""c 3G""","=""5""",9,11,,"=""""","=""L16323""",
"=""319.4083""","=""0.0010""","=""319.40853""","=""0.00021""","=""1200""","=""""","=""""","=""""","=""""",,"=""1.9432466""","=""5.824928""","=""5d3.(b 4F).6s""","=""a 5F""","=""3""","=""""","=""4698*""","=""2""",7,5,,"=""""","=""L16323""",
"=""319.5700""","=""0.0004""","=""319.57007""","=""0.00007""","=""2400""","=""""","=""""","=""""","=""""",,"=""1.30587212""","=""5.1855909""","=""5d2.6s2""","=""a 1G""","=""4""","=""5d3.(b 2G).6p""","=""u 3F*""","=""3""",9,7,,"=""""","=""L16323""",
"=""319.6086""","=""0.0004""","=""""","=""""","=""600""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""319.6794""","=""0.0010""","=""319.67998""","=""0.00014""","=""1200""","=""""","=""""","=""""","=""""",,"=""2.0787980""","=""5.9571828""","=""5d3.(b 4F).6s""","=""a 5F""","=""4""","=""5d3.(b 4F).6p""","=""x 5D*""","=""4""",9,9,,"=""""","=""L16323""",
"=""319.7024""","=""0.0010""","=""319.70275""","=""0.00007""","=""480""","=""""","=""""","=""""","=""""",,"=""2.27901844""","=""6.1571271""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""3""","=""""","=""4966""","=""3""",7,7,,"=""""","=""L16323""",
"=""319.7840""","=""0.0005""","=""319.78350""","=""0.00025""","=""7100""","=""""","=""""","=""""","=""""",,"=""0.81489232""","=""4.692022""","=""5d2.6s2""","=""a 3P""","=""1""","=""5d2.(b 1D).6s.(b 2D).6p""","=""x 3P*""","=""0""",3,1,,"=""""","=""L16323""",
"=""319.8314""","=""0.0010""","=""""","=""""","=""240""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""319.8924""","=""0.0010""","=""319.89152""","=""0.00012""","=""240""","=""""","=""""","=""""","=""""",,"=""2.24949533""","=""6.1253155""","=""5d.6s2.(a 2D).6p""","=""z 3P*""","=""1""","=""""","=""4940""","=""2""",3,5,,"=""""","=""L16323""",
"=""319.9615""","=""0.0010""","=""""","=""""","=""240""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""319.9766""","=""0.0004""","=""319.97620""","=""0.00010""","=""1200""","=""""","=""""","=""""","=""""",,"=""1.7379890""","=""5.6127834""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""1""","=""5d2.(3P).6s.(a 4P).7s""","=""e 3P""","=""1""",3,3,,"=""""","=""L16323""",
"=""320.0187""","=""0.0004""","=""""","=""""","=""2400""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""320.1325""","=""0.0010""","=""320.13195""","=""0.00010""","=""940""","=""""","=""""","=""""","=""""",,"=""1.7379890""","=""5.6108983""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""1""","=""6p2.(3P).5d.(4P).6s""","=""b 5P""","=""2""",3,5,,"=""""","=""L16323""",
"=""320.1945""","=""0.0004""","=""320.19424""","=""0.00012""","=""2400""","=""""","=""""","=""""","=""""",,"=""1.7897290""","=""5.6618848""","=""5d.6s2.(a 2D).6p""","=""z 3F*""","=""2""","=""6p2.(3P).5d.(4F).6s""","=""e 3F""","=""2""",5,5,,"=""""","=""L16323""",
"=""320.1990""","=""0.0005""","=""320.19969""","=""0.00009""","=""1200""","=""""","=""""","=""""","=""""",,"=""1.3029380""","=""5.1750279""","=""5d.6s2.(a 2D).6p""","=""z 1D*""","=""2""","=""5d4""","=""a 5D""","=""3""",5,7,,"=""""","=""L16323""",
"=""320.3295""","=""0.0010""","=""""","=""""","=""1200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""320.3666""","=""0.0010""","=""320.36666""","=""0.00008""","=""3500""","=""""","=""""","=""""","=""""",,"=""1.7897290""","=""5.6598008""","=""5d.6s2.(a 2D).6p""","=""z 3F*""","=""2""","=""6p2.(3P).5d.(2F).6s""","=""f 3F""","=""3""",5,7,,"=""""","=""L16323""",
"=""320.4026""","=""0.0010""","=""320.40300""","=""0.00003""","=""1200""","=""""","=""""","=""""","=""""",,"=""1.11384493""","=""4.9834778""","=""5d2.6s2""","=""a 3P""","=""2""","=""5d2.(b 1D).6s.(b 2D).6p""","=""v 3F*""","=""2""",5,5,,"=""""","=""L16323""",
"=""320.5316""","=""0.0010""","=""""","=""""","=""120""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""320.6471""","=""0.0004""","=""320.64680""","=""0.00009""","=""1200""","=""""","=""""","=""""","=""""",,"=""1.8029382""","=""5.6696288""","=""5d.6s2.(a 2D).6p""","=""z 3F*""","=""3""","=""5d2.(3P).6s.(a 4P).7s""","=""e 3P""","=""2""",7,5,,"=""""","=""L16323""",
"=""320.7034""","=""0.0004""","=""320.703121""","=""0.000016""","=""18000""","=""""","=""""","=""""","=""""",,"=""0.29219054""","=""4.15820213""","=""5d2.6s2""","=""a 3F""","=""3""","=""5d2.(a 3F).6s.(a 2F).6p""","=""x 3F*""","=""2""",7,5,,"=""""","=""L21976,L16323""",
"=""320.7727""","=""0.0010""","=""""","=""""","=""820""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""320.8697""","=""0.0010""","=""320.87023""","=""0.00007""","=""120""","=""""","=""""","=""""","=""""",,"=""2.0787980""","=""5.9427962""","=""5d3.(b 4F).6s""","=""a 5F""","=""4""","=""5d3.(b 2G).6p""","=""v 3G*""","=""3""",9,7,,"=""""","=""L16323""",
"=""320.9047""","=""0.0010""","=""""","=""""","=""230""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""321.0137""","=""0.0010""","=""""","=""""","=""580""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""321.0177""","=""0.0010""","=""""","=""""","=""580""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""321.0684""","=""0.0005""","=""321.06886""","=""0.00010""","=""350""","=""""","=""""","=""""","=""""",,"=""2.00400126""","=""5.8656090""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""2""","=""6p2.(1D).5d.(2P).6s""","=""g 3P""","=""1""",5,3,,"=""""","=""L16323""",
"=""321.1628""","=""0.0010""","=""""","=""""","=""1200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""321.1893""","=""0.0005""","=""321.189467""","=""0.000021""","=""12000""","=""""","=""""","=""""","=""""",,"=""0.69909917""","=""4.5592568""","=""5d2.6s2""","=""a 1D""","=""2""","=""5d2.(a 3F).6s.(a 2F).6p""","=""w 3D*""","=""2""",5,5,,"=""""","=""L16323""",
"=""321.2904""","=""0.0004""","=""321.29026""","=""0.00012""","=""3500""","=""""","=""""","=""""","=""""",,"=""1.8029382""","=""5.6618848""","=""5d.6s2.(a 2D).6p""","=""z 3F*""","=""3""","=""6p2.(3P).5d.(4F).6s""","=""e 3F""","=""2""",7,5,,"=""""","=""L16323""",
"=""321.3568""","=""0.0010""","=""321.35629""","=""0.00013""","=""460""","=""""","=""""","=""""","=""""",,"=""2.0787980""","=""5.9369518""","=""5d3.(b 4F).6s""","=""a 5F""","=""4""","=""""","=""4788*""","=""3""",9,7,,"=""""","=""L16323""",
"=""321.4636""","=""0.0006""","=""321.46367""","=""0.00014""","=""8000*""","=""""","=""""","=""""","=""""",,"=""1.8276129""","=""5.6844780""","=""5d3.(b 4F).6s""","=""a 5F""","=""2""","=""""","=""4585*""","=""2""",5,5,,"=""""","=""L16323""",
"=""321.4636""","=""0.0006""","=""321.46387""","=""0.00008""","=""8000*""","=""""","=""""","=""""","=""""",,"=""1.8029382""","=""5.6598008""","=""5d.6s2.(a 2D).6p""","=""z 3F*""","=""3""","=""6p2.(3P).5d.(2F).6s""","=""f 3F""","=""3""",7,7,,"=""""","=""L16323""",
"=""321.5158""","=""0.0004""","=""321.51615""","=""0.00019""","=""2300""","=""""","=""""","=""""","=""""",,"=""1.9432466""","=""5.799482""","=""5d3.(b 4F).6s""","=""a 5F""","=""3""","=""5d3.(b 4F).6p""","=""w 3G*""","=""3""",7,7,,"=""""","=""L16323""",
"=""321.6939""","=""0.0010""","=""""","=""""","=""110""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""321.7869""","=""0.0010""","=""""","=""""","=""1100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""321.9700""","=""0.0004""","=""321.96954""","=""0.00015""","=""8000""","=""""","=""""","=""""","=""""",,"=""1.8276129""","=""5.678418""","=""5d3.(b 4F).6s""","=""a 5F""","=""2""","=""5d3.(b 4F).6p""","=""x 5D*""","=""1""",5,3,,"=""""","=""L16323""",
"=""322.0962""","=""0.0004""","=""322.09646""","=""0.00012""","=""1100""","=""""","=""""","=""""","=""""",,"=""1.7472218""","=""5.5965096""","=""5d3.(b 4F).6s""","=""a 5F""","=""1""","=""""","=""4514*""","=""2""",3,5,,"=""""","=""L16323""",
"=""322.3469""","=""0.0004""","=""322.34692""","=""0.00011""","=""3400""","=""""","=""""","=""""","=""""",,"=""2.27901844""","=""6.1253155""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""3""","=""""","=""4940""","=""2""",7,5,,"=""""","=""L16323""",
"=""322.4381""","=""0.0010""","=""""","=""""","=""110""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""322.5701""","=""0.0010""","=""""","=""""","=""110""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""322.6711""","=""0.0010""","=""""","=""""","=""110""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""322.8800""","=""0.0004""","=""322.87990""","=""0.00006""","=""4500""","=""""","=""""","=""""","=""""",,"=""0.69909917""","=""4.5390470""","=""5d2.6s2""","=""a 1D""","=""2""","=""5d2.(a 3P).6s.(a 4P).6p""","=""x 3D*""","=""3""",5,7,,"=""""","=""L16323""",
"=""322.9252""","=""0.0004""","=""322.92482""","=""0.00008""","=""220""","=""""","=""""","=""""","=""""",,"=""1.3029380""","=""5.1423518""","=""5d.6s2.(a 2D).6p""","=""z 1D*""","=""2""","=""6p2.(3P).5d.(4F).6s""","=""c 5F""","=""3""",5,7,,"=""""","=""L16323""",
"=""322.9362""","=""0.0010""","=""322.93671""","=""0.00008""","=""110""","=""""","=""""","=""""","=""""",,"=""2.27901844""","=""6.1182908""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""3""","=""""","=""4935""","=""3""",7,7,,"=""""","=""L16323""",
"=""323.0425""","=""0.0004""","=""323.04217""","=""0.00013""","=""1700""","=""""","=""""","=""""","=""""",,"=""2.2596097""","=""6.0976287""","=""5d.6s2.(a 2D).6p""","=""z 3F*""","=""4""","=""5d4""","=""b 3H""","=""5""",9,11,,"=""""","=""L16323""",
"=""323.0990""","=""0.0004""","=""""","=""""","=""11000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""323.3137""","=""0.0004""","=""323.31361""","=""0.00010""","=""2200""","=""""","=""""","=""""","=""""",,"=""1.7897290""","=""5.6245258""","=""5d.6s2.(a 2D).6p""","=""z 3F*""","=""2""","=""6p2.(3P).5d.(4P).6s""","=""b 5P""","=""3""",5,7,,"=""""","=""L16323""",
"=""323.3526""","=""0.0004""","=""""","=""""","=""110""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""323.3932""","=""0.0010""","=""323.39240""","=""0.00023""","=""220""","=""""","=""""","=""""","=""""",,"=""1.7379890""","=""5.571851?""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""1""","=""5d2.(3P).6s.(a 4P).7s""","=""e 3P""","=""0""",3,1,,"=""""","=""L16323""",
"=""323.4163""","=""0.0010""","=""""","=""""","=""110""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""323.6184""","=""0.0010""","=""323.61865""","=""0.00009""","=""440""","=""""","=""""","=""""","=""""",,"=""2.39198975""","=""6.2231719""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""3""","=""""","=""5019""","=""2""",7,5,,"=""""","=""L16323""",
"=""323.6734""","=""0.0010""","=""323.67291""","=""0.00012""","=""220""","=""""","=""""","=""""","=""""",,"=""2.23308742""","=""6.0636272""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""2""","=""5d4""","=""h 3D""","=""2""",5,5,,"=""""","=""L16323""",
"=""323.7694""","=""0.0010""","=""323.769225""","=""0.000022""","=""11000""","=""""","=""""","=""""","=""""",,"=""0.56631535""","=""4.3957157""","=""5d2.6s2""","=""a 3F""","=""4""","=""5d2.(a 1G).6s.(a 2G).6p""","=""w 3F*""","=""3""",9,7,,"=""""","=""L16323""",
"=""323.9209""","=""0.0004""","=""""","=""""","=""1100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""323.9945""","=""0.0004""","=""323.99429""","=""0.00021""","=""2200""","=""""","=""""","=""""","=""""",,"=""2.7523389""","=""6.579079""","=""5d3.(b 4P).6s""","=""a 5P""","=""3""","=""""","=""5306*""","=""4""",7,9,,"=""""","=""L16323""",
"=""324.0328""","=""0.0004""","=""""","=""""","=""8700""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""324.1555""","=""0.0010""","=""""","=""""","=""440""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""324.1705""","=""0.0010""","=""324.16958""","=""0.00007""","=""760""","=""""","=""""","=""""","=""""",,"=""2.24949533""","=""6.0741663""","=""5d.6s2.(a 2D).6p""","=""z 3P*""","=""1""","=""5d4""","=""h 3F""","=""2""",3,5,,"=""""","=""L16323""",
"=""324.1926""","=""0.0004""","=""324.19237""","=""0.00011""","=""8700""","=""""","=""""","=""""","=""""",,"=""1.8029382""","=""5.6273402""","=""5d.6s2.(a 2D).6p""","=""z 3F*""","=""3""","=""6p2.(3P).5d.(4F).6s""","=""e 3F""","=""4""",7,9,,"=""""","=""L16323""",
"=""324.2669""","=""0.0004""","=""324.26696""","=""0.00014""","=""980""","=""""","=""""","=""""","=""""",,"=""2.24949533""","=""6.0730177""","=""5d.6s2.(a 2D).6p""","=""z 3P*""","=""1""","=""5d4""","=""h 3D""","=""1""",3,3,,"=""""","=""L16323""",
"=""324.3066""","=""0.0004""","=""324.30666""","=""0.00009""","=""3300""","=""""","=""""","=""""","=""""",,"=""1.7897290""","=""5.6127834""","=""5d.6s2.(a 2D).6p""","=""z 3F*""","=""2""","=""5d2.(3P).6s.(a 4P).7s""","=""e 3P""","=""1""",5,3,,"=""""","=""L16323""",
"=""324.4279""","=""0.0004""","=""324.42772""","=""0.00018""","=""11000""","=""""","=""""","=""""","=""""",,"=""2.0787980""","=""5.9004259""","=""5d3.(b 4F).6s""","=""a 5F""","=""4""","=""""","=""4759*""","=""3""",9,7,,"=""""","=""L16323""",
"=""324.4671""","=""0.0004""","=""324.46664""","=""0.00011""","=""760""","=""""","=""""","=""""","=""""",,"=""1.7897290""","=""5.6108983""","=""5d.6s2.(a 2D).6p""","=""z 3F*""","=""2""","=""6p2.(3P).5d.(4P).6s""","=""b 5P""","=""2""",5,5,,"=""""","=""L16323""",
"=""324.5356""","=""0.0010""","=""""","=""""","=""430""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""324.5596""","=""0.0010""","=""""","=""""","=""110""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""324.6408""","=""0.0004""","=""324.64084""","=""0.00007""","=""1100""","=""""","=""""","=""""","=""""",,"=""2.00400126""","=""5.8231202""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""2""","=""6p2.(1D).5d.(2F).6s""","=""c 1F""","=""3""",5,7,,"=""""","=""L16323""",
"=""324.6896""","=""0.0004""","=""324.68978""","=""0.00007""","=""1600""","=""""","=""""","=""""","=""""",,"=""2.00400126""","=""5.8225446""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""2""","=""6p2.(1D).5d.(2F).6s""","=""g 3F""","=""2""",5,5,,"=""""","=""L16323""",
"=""324.7860""","=""0.0004""","=""324.78627""","=""0.00007""","=""4300""","=""""","=""""","=""""","=""""",,"=""1.3029380""","=""5.1203469""","=""5d.6s2.(a 2D).6p""","=""z 1D*""","=""2""","=""5d2.(3F).6s.(a 4F).7s""","=""d 3F""","=""2""",5,5,,"=""""","=""L16323""",
"=""324.8607""","=""0.0010""","=""324.859883""","=""0.000014""","=""43000""","=""""","=""""","=""""","=""""",,"=""0.29219054""","=""4.10873437""","=""5d2.6s2""","=""a 3F""","=""3""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5P*""","=""3""",7,7,,"=""""","=""L21976,L16323""",
"=""324.8817""","=""0.0010""","=""324.88170""","=""0.00012""","=""3200""","=""""","=""""","=""""","=""""",,"=""2.2596097""","=""6.0758972""","=""5d.6s2.(a 2D).6p""","=""z 3F*""","=""4""","=""5d2.(3F).6s.(a 2F).7s""","=""i 3F""","=""4""",9,9,,"=""""","=""L16323""",
"=""324.9427""","=""0.0010""","=""324.94335""","=""0.00013""","=""1100""","=""""","=""""","=""""","=""""",,"=""2.00400126""","=""5.8195647""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""2""","=""5d2.(3P).6s.(a 4P).7s""","=""c 5P""","=""1""",5,3,,"=""""","=""L16323""",
"=""325.0091""","=""0.0004""","=""""","=""""","=""750""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""325.0466""","=""0.0004""","=""325.046450""","=""0.000015""","=""21000""","=""""","=""""","=""""","=""""",,"=""0.29219054""","=""4.1065438""","=""5d2.6s2""","=""a 3F""","=""3""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5P*""","=""2""",7,5,,"=""""","=""L21976,L16323""",
"=""325.3082""","=""0.0004""","=""""","=""""","=""960""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""325.5793""","=""0.0004""","=""325.57942""","=""0.00014""","=""4200""","=""""","=""""","=""""","=""""",,"=""1.8276129""","=""5.6357221""","=""5d3.(b 4F).6s""","=""a 5F""","=""2""","=""""","=""4546*""","=""3""",5,7,,"=""""","=""L16323""",
"=""325.7599""","=""0.0010""","=""325.76029""","=""0.00008""","=""110*""","=""""","=""""","=""""","=""""",,"=""2.23308742""","=""6.0390822""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""2""","=""5d4""","=""5P?""","=""2""",5,5,,"=""""","=""L16323""",
"=""325.7599""","=""0.0010""","=""325.76048""","=""0.00010""","=""110*""","=""""","=""""","=""""","=""""",,"=""2.00400126""","=""5.8099939""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""2""","=""5d2.(3P).6s.(a 4P).7s""","=""c 5P""","=""2""",5,5,,"=""""","=""L16323""",
"=""325.7899""","=""0.0010""","=""""","=""""","=""420""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""325.9440""","=""0.0010""","=""325.94278""","=""0.00011""","=""210""","=""""","=""""","=""""","=""""",,"=""2.59872396""","=""6.4025879""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""4""","=""""","=""5164""","=""4""",9,9,,"=""""","=""L16323""",
"=""325.9510""","=""0.0010""","=""""","=""""","=""320""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""325.9780""","=""0.0010""","=""""","=""""","=""110""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""325.9820""","=""0.0010""","=""""","=""""","=""210""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""326.0910""","=""0.0010""","=""""","=""""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""326.1060""","=""0.0010""","=""""","=""""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""326.1570""","=""0.0010""","=""""","=""""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""326.1887""","=""0.0004""","=""""","=""""","=""210""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""326.2330""","=""0.0010""","=""""","=""""","=""310""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""326.2460""","=""0.0010""","=""""","=""""","=""210""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
