obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""430.36310""","=""0.00019""","=""430.36319""","=""0.00007""","=""46""","=""5.2e+05""","=""1.4e-03""","=""6.1e-02""","=""-2.36""",C,"=""2.3019582""","=""5.1828783""","=""5d8.6s2""","=""3P""","=""1""","=""5d8.6s.(2D).6p""","=""a 3D*""","=""1""",3,3,,"=""T3313""","=""L11529""",
"=""431.0388""","=""0.0019""","=""431.03791""","=""0.00007""","=""410""","=""""","=""""","=""""","=""""",,"=""4.66063603""","=""7.5370465""","=""5d9.6p""","=""3F*""","=""4""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""3""",9,7,,"=""""","=""L11529""",
"=""432.2546""","=""0.0020""","=""432.2571""","=""0.0004""","=""32""","=""""","=""""","=""""","=""""",,"=""5.0570479""","=""7.925346""","=""5d8.6s.(4P).6p""","=""5P*""","=""2""","=""""","=""""","=""3""",5,7,,"=""""","=""L11529""",
"=""432.6208""","=""0.0020""","=""432.62105""","=""0.00009""","=""74""","=""""","=""""","=""""","=""""",,"=""4.6827675""","=""7.5486521""","=""5d9.6p""","=""3D*""","=""3""","=""5d8.(3F<4>).6s.7s.(1S<0>)""","=""(4,0)""","=""4""",7,9,,"=""""","=""L11529""",
"=""432.82700""","=""0.00019""","=""432.82691""","=""0.00011""","=""2300""","=""""","=""""","=""""","=""""",,"=""4.1758362""","=""7.0403577""","=""5d8.6s.(4F).6p""","=""a 5F*""","=""5""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""4""",11,9,,"=""""","=""L11529""",
"=""433.58638""","=""0.00019""","=""433.58627""","=""0.00009""","=""140""","=""""","=""""","=""""","=""""",,"=""4.5681600""","=""7.4276647""","=""5d9.6p""","=""3P*""","=""1""","=""5d9.6d""","=""a 1D""","=""2""",3,5,,"=""""","=""L6581""",
"=""434.37965""","=""0.00019""","=""434.38010""","=""0.00008""","=""24""","=""""","=""""","=""""","=""""",,"=""4.6827675""","=""7.5370465""","=""5d9.6p""","=""3D*""","=""3""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""3""",7,7,,"=""""","=""L6581""",
"=""434.48584""","=""0.00019""","=""434.48601""","=""0.00009""","=""24""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""7.4834122""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d9.7s""","=""3D""","=""1""",5,3,,"=""""","=""L6581""",
"=""435.95526""","=""0.00019""","=""435.95504""","=""0.00010""","=""250""","=""""","=""""","=""""","=""""",,"=""4.5681600""","=""7.4121275""","=""5d9.6p""","=""3P*""","=""1""","=""5d9.6d""","=""1P""","=""1""",3,3,,"=""""","=""L6581""",
"=""436.56734""","=""0.00019""","=""436.56730""","=""0.00008""","=""27""","=""""","=""""","=""""","=""""",,"=""3.3027625""","=""6.1427416""","=""5d8.6s2""","=""1D""","=""2""","=""5d9.6p""","=""a 3D*""","=""1""",5,3,,"=""""","=""L6581""",
"=""437.22353""","=""0.00019""","=""437.22361""","=""0.00008""","=""25""","=""""","=""""","=""""","=""""",,"=""4.6827675""","=""7.5184835""","=""5d9.6p""","=""3D*""","=""3""","=""5d9.7s""","=""3D""","=""2""",7,5,,"=""""","=""L6581""",
"=""439.30559""","=""0.00019""","=""439.30545""","=""0.00008""","=""490""","=""1.7e+06""","=""3.8e-03""","=""5.0e-01""","=""-1.46""",C,"=""2.7235734""","=""5.5458512""","=""5d8.6s2""","=""1G""","=""4""","=""5d8.6s.(2F).6p""","=""a 3D*""","=""3""",9,7,,"=""T3313""","=""L6581""",
"=""441.26412""","=""0.00019""","=""441.26403""","=""0.00010""","=""220""","=""""","=""""","=""""","=""""",,"=""4.2306068""","=""7.0403577""","=""5d9.6p""","=""3F*""","=""3""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""4""",7,9,,"=""""","=""L6581""",
"=""441.54906""","=""0.00019""","=""441.54927""","=""0.00006""","=""29""","=""""","=""""","=""""","=""""",,"=""3.3027625""","=""6.11069823""","=""5d8.6s2""","=""1D""","=""2""","=""5d8.6s.(4P).6p""","=""b 5P*""","=""3""",5,7,,"=""""","=""L6581""",
"=""443.1432""","=""0.0020""","=""443.14324""","=""0.00010""","=""5500bl""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""7.4276647""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d9.6d""","=""a 1D""","=""2""",5,5,,"=""""","=""L6581""",
"=""443.85190""","=""0.00020""","=""443.85187""","=""0.00008""","=""450""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""7.4231978""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d9.6d""","=""1F""","=""3""",5,7,,"=""""","=""L6581""",
"=""444.37951""","=""0.00020""","=""444.37949""","=""0.00004""","=""2400""","=""8.8e+05""","=""1.87e-03""","=""1.92e-01""","=""-1.88""",C+,"=""1.25431290""","=""4.04436514""","=""5d8.6s2""","=""3F""","=""3""","=""5d9.6p""","=""a 3P*""","=""2""",7,5,,"=""T3313n""","=""L6581""",
"=""444.67909""","=""0.00020""","=""444.67891""","=""0.00005""","=""300""","=""8.8e+04""","=""4.4e-04""","=""1.92e-02""","=""-2.88""",C+,"=""1.25619158""","=""4.04436514""","=""5d9.6s""","=""3D""","=""1""","=""5d9.6p""","=""a 3P*""","=""2""",3,5,,"=""T3313n""","=""L6581""",
"=""445.61798""","=""0.00020""","=""445.61789""","=""0.00010""","=""28""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""7.4121275""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d9.6d""","=""1P""","=""1""",5,3,,"=""""","=""L6581""",
"=""445.98722""","=""0.00020""","=""445.98728""","=""0.00008""","=""110""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""7.4098230""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d9.6d""","=""3D""","=""3""",5,7,,"=""""","=""L6581""",
"=""446.63881""","=""0.00020""","=""446.63853""","=""0.00010""","=""28""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""7.4057695""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d9.6d""","=""3P""","=""2""",5,5,,"=""""","=""L6581""",
"=""447.47052""","=""0.00020""","=""447.47052""","=""0.00010""","=""230""","=""""","=""""","=""""","=""""",,"=""4.77787291""","=""7.5486521""","=""5d8.6s.(4F).6p""","=""b 5F*""","=""5""","=""5d8.(3F<4>).6s.7s.(1S<0>)""","=""(4,0)""","=""4""",11,9,,"=""""","=""L6581""",
"=""448.59450""","=""0.00020""","=""448.59454""","=""0.00010""","=""520""","=""""","=""""","=""""","=""""",,"=""4.66063603""","=""7.4244726""","=""5d9.6p""","=""3F*""","=""4""","=""5d9.6d""","=""3F""","=""4""",9,9,,"=""""","=""L6581""",
"=""448.80139""","=""0.00020""","=""448.80154""","=""0.00008""","=""59""","=""""","=""""","=""""","=""""",,"=""4.66063603""","=""7.4231978""","=""5d9.6p""","=""3F*""","=""4""","=""5d9.6d""","=""1F""","=""3""",9,7,,"=""""","=""L6581""",
"=""449.9926""","=""0.0020""","=""449.99395""","=""0.00012""","=""32bl""","=""""","=""""","=""""","=""""",,"=""3.7389724""","=""6.4942138""","=""5d8.6s.(4F).6p""","=""5D*""","=""4""","=""5d9.7s""","=""3D""","=""3""",9,7,,"=""""","=""L6581""",
"=""450.001""","=""0.005""","=""450.0010""","=""0.0006""","=""1100""","=""""","=""""","=""""","=""""",,"=""4.66063603""","=""7.415834""","=""5d9.6p""","=""3F*""","=""4""","=""5d9.6d""","=""3G""","=""5""",9,11,,"=""""","=""L16313,L7596""",
"=""450.01853""","=""0.00020""","=""450.01874""","=""0.00006""","=""35""","=""4.8e+04""","=""2.4e-04""","=""1.07e-02""","=""-3.14""",C,"=""2.3019582""","=""5.0570479""","=""5d8.6s2""","=""3P""","=""1""","=""5d8.6s.(4P).6p""","=""5P*""","=""2""",3,5,,"=""T3313n""","=""L6581""",
"=""450.98481""","=""0.00020""","=""450.98496""","=""0.00008""","=""30""","=""""","=""""","=""""","=""""",,"=""4.66063603""","=""7.4098230""","=""5d9.6p""","=""3F*""","=""4""","=""5d9.6d""","=""3D""","=""3""",9,7,,"=""""","=""L6581""",
"=""451.25112""","=""0.00020""","=""451.25127""","=""0.00010""","=""170""","=""""","=""""","=""""","=""""",,"=""4.66063603""","=""7.4082005""","=""5d9.6p""","=""3F*""","=""4""","=""5d9.6d""","=""a 3G""","=""4""",9,9,,"=""""","=""L6581""",
"=""451.68956""","=""0.00020""","=""451.68978""","=""0.00010""","=""30""","=""""","=""""","=""""","=""""",,"=""4.6827675""","=""7.4276647""","=""5d9.6p""","=""3D*""","=""3""","=""5d9.6d""","=""a 1D""","=""2""",7,5,,"=""""","=""L6581""",
"=""452.21574""","=""0.00020""","=""452.21567""","=""0.00010""","=""420""","=""5.e+07""","=""2.1e-01""","=""2.2e+01""","=""0.16""",D,"=""4.6827675""","=""7.4244726""","=""5d9.6p""","=""3D*""","=""3""","=""5d9.6d""","=""3F""","=""4""",7,9,,"=""T686""","=""L6581""",
"=""452.42607""","=""0.00020""","=""452.42603""","=""0.00008""","=""550""","=""""","=""""","=""""","=""""",,"=""4.6827675""","=""7.4231978""","=""5d9.6p""","=""3D*""","=""3""","=""5d9.6d""","=""1F""","=""3""",7,7,,"=""""","=""L6581""",
"=""454.91562""","=""0.00021""","=""454.91560""","=""0.00010""","=""260""","=""""","=""""","=""""","=""""",,"=""4.6827675""","=""7.4082005""","=""5d9.6p""","=""3D*""","=""3""","=""5d9.6d""","=""a 3G""","=""4""",7,9,,"=""""","=""L6581""",
"=""455.32169""","=""0.00021""","=""455.32174""","=""0.00010""","=""64""","=""""","=""""","=""""","=""""",,"=""4.6827675""","=""7.4057695""","=""5d9.6p""","=""3D*""","=""3""","=""5d9.6d""","=""3P""","=""2""",7,5,,"=""""","=""L6581""",
"=""455.36883""","=""0.00021""","=""455.36880""","=""0.00012""","=""730""","=""""","=""""","=""""","=""""",,"=""4.1758362""","=""6.8985567""","=""5d8.6s.(4F).6p""","=""a 5F*""","=""5""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""5""",11,11,,"=""""","=""L6581""",
"=""455.58734""","=""0.00021""","=""455.58742""","=""0.00008""","=""150""","=""1.08e+05""","=""5.6e-04""","=""2.5e-02""","=""-2.78""",C,"=""2.3019582""","=""5.0233722""","=""5d8.6s2""","=""3P""","=""1""","=""5d8.6s.(4F).6p""","=""5D*""","=""2""",3,5,,"=""T3313n""","=""L6581""",
"=""457.75432""","=""0.00021""","=""457.75433""","=""0.00008""","=""32""","=""""","=""""","=""""","=""""",,"=""5.2891719""","=""7.9977033""","=""5d8.6s.(4F).6p""","=""b 5D*""","=""3""","=""5d8.(3F<3>).6s.7s.(3S<1>)""","=""(3,1)""","=""3""",7,7,,"=""""","=""L6581""",
"=""457.86963""","=""0.00021""","=""457.87012""","=""0.00006""","=""39""","=""""","=""""","=""""","=""""",,"=""1.92198251""","=""4.6298290""","=""5d8.6s2""","=""3F""","=""2""","=""5d9.6p""","=""b 3P*""","=""2""",5,5,,"=""""","=""L6581""",
"=""458.1821""","=""0.0006""","=""458.18222""","=""0.00005""","=""400bl""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""4.37932485""","=""5d9.6s""","=""b 1D""","=""2""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""",5,7,,"=""""","=""L6581""",
"=""458.19506""","=""0.00021""","=""458.19508""","=""0.00008""","=""67""","=""""","=""""","=""""","=""""",,"=""4.81255750""","=""7.5184835""","=""5d8.6s.(2D).6p""","=""a 3F*""","=""2""","=""5d9.7s""","=""3D""","=""2""",5,5,,"=""""","=""L6581""",
"=""464.21156""","=""0.00022""","=""464.21169""","=""0.00011""","=""140""","=""""","=""""","=""""","=""""",,"=""4.81255750""","=""7.4834122""","=""5d8.6s.(2D).6p""","=""a 3F*""","=""2""","=""5d9.7s""","=""3D""","=""1""",5,3,,"=""""","=""L6581""",
"=""468.54044""","=""0.00022""","=""468.54075""","=""0.00007""","=""45""","=""1.02e+05""","=""2.01e-04""","=""1.55e-02""","=""-3.00""",C+,"=""1.92198251""","=""4.5681600""","=""5d8.6s2""","=""3F""","=""2""","=""5d9.6p""","=""3P*""","=""1""",5,3,,"=""T3313""","=""L6581""",
"=""473.8897""","=""0.0007""","=""473.88891""","=""0.00007""","=""44""","=""""","=""""","=""""","=""""",,"=""3.3027625""","=""5.9190761""","=""5d8.6s2""","=""1D""","=""2""","=""5d9.6p""","=""1P*""","=""1""",5,3,,"=""""","=""L6581""",
"=""474.10756""","=""0.00022""","=""474.10752""","=""0.00011""","=""82""","=""""","=""""","=""""","=""""",,"=""4.81255750""","=""7.4276647""","=""5d8.6s.(2D).6p""","=""a 3F*""","=""2""","=""5d9.6d""","=""a 1D""","=""2""",5,5,,"=""""","=""L6581""",
"=""474.91883""","=""0.00023""","=""474.91873""","=""0.00009""","=""160""","=""""","=""""","=""""","=""""",,"=""4.81255750""","=""7.4231978""","=""5d8.6s.(2D).6p""","=""a 3F*""","=""2""","=""5d9.6d""","=""1F""","=""3""",5,7,,"=""""","=""L6581""",
"=""476.94136""","=""0.00023""","=""476.94118""","=""0.00011""","=""85""","=""""","=""""","=""""","=""""",,"=""4.81255750""","=""7.4121275""","=""5d8.6s.(2D).6p""","=""a 3F*""","=""2""","=""5d9.6d""","=""1P""","=""1""",5,3,,"=""""","=""L6581""",
"=""477.36433""","=""0.00023""","=""477.36436""","=""0.00009""","=""85""","=""""","=""""","=""""","=""""",,"=""4.81255750""","=""7.4098230""","=""5d8.6s.(2D).6p""","=""a 3F*""","=""2""","=""5d9.6d""","=""3D""","=""3""",5,7,,"=""""","=""L6581""",
"=""483.25659""","=""0.00023""","=""483.25644""","=""0.00009""","=""100""","=""4.7e+04""","=""1.3e-04""","=""1.8e-02""","=""-2.94""",C,"=""2.7235734""","=""5.2891719""","=""5d8.6s2""","=""1G""","=""4""","=""5d8.6s.(4F).6p""","=""b 5D*""","=""3""",9,7,,"=""T3313""","=""L6581""",
"=""483.33077""","=""0.00023""","=""483.33077""","=""0.00012""","=""91""","=""""","=""""","=""""","=""""",,"=""4.98344819""","=""7.5486521""","=""5d8.6s.(4F).6p""","=""5F*""","=""4""","=""5d8.(3F<4>).6s.7s.(1S<0>)""","=""(4,0)""","=""4""",9,9,,"=""""","=""L6581""",
"=""485.52742""","=""0.00024""","=""485.52741""","=""0.00009""","=""380""","=""""","=""""","=""""","=""""",,"=""4.98344819""","=""7.5370465""","=""5d8.6s.(4F).6p""","=""5F*""","=""4""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""3""",9,7,,"=""""","=""L6581""",
"=""486.37465""","=""0.00024""","=""486.37439""","=""0.00012""","=""91""","=""""","=""""","=""""","=""""",,"=""5.4485518""","=""7.9977033""","=""5d8.6s.(4P).6p""","=""a 5P*""","=""3""","=""5d8.(3F<3>).6s.7s.(3S<1>)""","=""(3,1)""","=""3""",7,7,,"=""""","=""L6581""",
"=""488.0906""","=""0.0024""","=""488.09011""","=""0.00014""","=""430bl""","=""""","=""""","=""""","=""""",,"=""4.5001669""","=""7.0403577""","=""5d8.6s.(4F).6p""","=""a 5G*""","=""4""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""4""",9,9,,"=""""","=""L6581""",
"=""496.9087""","=""0.0003""","=""496.90848""","=""0.00010""","=""53""","=""""","=""""","=""""","=""""",,"=""5.0233722""","=""7.5184835""","=""5d8.6s.(4F).6p""","=""5D*""","=""2""","=""5d9.7s""","=""3D""","=""2""",5,5,,"=""""","=""L6581""",
"=""498.1773""","=""0.0003""","=""498.17727""","=""0.00010""","=""210""","=""""","=""""","=""""","=""""",,"=""5.5089466""","=""7.9977033""","=""5d8.6s.(4F).6p""","=""b 5G*""","=""4""","=""5d8.(3F<3>).6s.7s.(3S<1>)""","=""(3,1)""","=""3""",9,7,,"=""""","=""L6581""",
"=""498.8228""","=""0.0003""","=""498.82299""","=""0.00010""","=""120""","=""""","=""""","=""""","=""""",,"=""4.04436514""","=""6.5299001""","=""5d9.6p""","=""a 3P*""","=""2""","=""5d9.7s""","=""1D""","=""2""",5,5,,"=""""","=""L6581""",
"=""499.9367""","=""0.0003""","=""499.93655""","=""0.00010""","=""220""","=""""","=""""","=""""","=""""",,"=""5.0570479""","=""7.5370465""","=""5d8.6s.(4P).6p""","=""5P*""","=""2""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""3""",5,7,,"=""""","=""L6581""",
"=""500.4029""","=""0.0003""","=""500.40247""","=""0.00008""","=""130""","=""""","=""""","=""""","=""""",,"=""3.3027625""","=""5.7804521""","=""5d8.6s2""","=""1D""","=""2""","=""5d8.6s.(2F).6p""","=""b 3D*""","=""3""",5,7,,"=""""","=""L6581""",
"=""503.494""","=""0.005""","=""503.4927""","=""0.0003""","=""110""","=""1.60e+05""","=""1.82e-03""","=""3.02e-02""","=""-2.74""",C+,"=""2.1056776""","=""4.5681600""","=""5d8.6s2""","=""3P""","=""0""","=""5d9.6p""","=""3P*""","=""1""",1,3,,"=""T3313""","=""L7596""",
"=""503.9927""","=""0.0003""","=""503.99260""","=""0.00013""","=""58""","=""""","=""""","=""""","=""""",,"=""5.0233722""","=""7.4834122""","=""5d8.6s.(4F).6p""","=""5D*""","=""2""","=""5d9.7s""","=""3D""","=""1""",5,3,,"=""""","=""L6581""",
"=""504.5352""","=""0.0005""","=""504.53519""","=""0.00010""","=""230bl""","=""""","=""""","=""""","=""""",,"=""5.0796521""","=""7.5370465""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""3""",7,7,,"=""""","=""L6581""",
"=""504.5460""","=""0.0005""","=""504.54589""","=""0.00006""","=""420bl""","=""9.4e+04""","=""5.0e-04""","=""4.2e-02""","=""-2.60""",C+,"=""1.92198251""","=""4.37932485""","=""5d8.6s2""","=""3F""","=""2""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""",5,7,,"=""T3313n""","=""L6581""",
"=""505.6756""","=""0.0003""","=""505.67568""","=""0.00010""","=""58""","=""""","=""""","=""""","=""""",,"=""5.5458512""","=""7.9977033""","=""5d8.6s.(2F).6p""","=""a 3D*""","=""3""","=""5d8.(3F<3>).6s.7s.(3S<1>)""","=""(3,1)""","=""3""",7,7,,"=""""","=""L6581""",
"=""506.0892""","=""0.0003""","=""506.08921""","=""0.00010""","=""1900""","=""""","=""""","=""""","=""""",,"=""4.04436514""","=""6.4942138""","=""5d9.6p""","=""a 3P*""","=""2""","=""5d9.7s""","=""3D""","=""3""",5,7,,"=""""","=""L6581""",
"=""507.7150""","=""0.0008""","=""507.71581""","=""0.00015""","=""59""","=""""","=""""","=""""","=""""",,"=""5.5089466""","=""7.9509466""","=""5d8.6s.(4F).6p""","=""b 5G*""","=""4""","=""""","=""""","=""5 or 4""",9,1,,"=""""","=""L6581""",
"=""507.9183""","=""0.0003""","=""507.91871""","=""0.00013""","=""61""","=""""","=""""","=""""","=""""",,"=""4.98344819""","=""7.4244726""","=""5d8.6s.(4F).6p""","=""5F*""","=""4""","=""5d9.6d""","=""3F""","=""4""",9,9,,"=""""","=""L6581""",
"=""508.3755""","=""0.0003""","=""508.37543""","=""0.00010""","=""61""","=""""","=""""","=""""","=""""",,"=""5.0796521""","=""7.5184835""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""","=""5d9.7s""","=""3D""","=""2""",7,5,,"=""""","=""L6581""",
"=""516.6384""","=""0.0003""","=""516.63836""","=""0.00011""","=""68""","=""""","=""""","=""""","=""""",,"=""5.0233722""","=""7.4231978""","=""5d8.6s.(4F).6p""","=""5D*""","=""2""","=""5d9.6d""","=""1F""","=""3""",5,7,,"=""""","=""L6581""",
"=""519.5338""","=""0.0003""","=""519.53385""","=""0.00011""","=""70""","=""""","=""""","=""""","=""""",,"=""5.0233722""","=""7.4098230""","=""5d8.6s.(4F).6p""","=""5D*""","=""2""","=""5d9.6d""","=""3D""","=""3""",5,7,,"=""""","=""L6581""",
"=""522.9101""","=""0.0003""","=""522.91013""","=""0.00007""","=""2100""","=""4.0e+05""","=""1.65e-03""","=""1.42e-01""","=""-2.08""",C+,"=""1.6733229""","=""4.04436514""","=""5d9.6s""","=""b 1D""","=""2""","=""5d9.6p""","=""a 3P*""","=""2""",5,5,,"=""T3313n""","=""L6581""",
"=""526.2309""","=""0.0003""","=""526.23115""","=""0.00011""","=""180""","=""""","=""""","=""""","=""""",,"=""2.7235734""","=""5.0796521""","=""5d8.6s2""","=""1G""","=""4""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""",9,7,,"=""""","=""L6581""",
"=""528.7568""","=""0.0008""","=""528.75773""","=""0.00014""","=""320bl""","=""""","=""""","=""""","=""""",,"=""5.0796521""","=""7.4244726""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""","=""5d9.6d""","=""3F""","=""4""",7,9,,"=""""","=""L6581""",
"=""530.2488""","=""0.0003""","=""530.24892""","=""0.00020""","=""3900""","=""1.2e+08""","=""4.3e-01""","=""1.0e+02""","=""0.75""",D,"=""4.5603304""","=""6.8985567""","=""5d8.6s.(4F).6p""","=""5G*""","=""6""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""5""",13,11,,"=""T686""","=""L6581""",
"=""533.008""","=""0.005""","=""533.00920""","=""0.00014""","=""140""","=""""","=""""","=""""","=""""",,"=""5.0796521""","=""7.4057695""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""","=""5d9.6d""","=""3P""","=""2""",7,5,,"=""""","=""L16313,L7596""",
"=""537.0476""","=""0.0003""","=""537.04796""","=""0.00007""","=""960""","=""4.6e+05""","=""2.8e-03""","=""2.5e-01""","=""-1.85""",C,"=""1.92198251""","=""4.2306068""","=""5d8.6s2""","=""3F""","=""2""","=""5d9.6p""","=""3F*""","=""3""",5,7,,"=""T4200n,T3313""","=""L6581""",
"=""538.9364""","=""0.0003""","=""538.93664""","=""0.00015""","=""370""","=""""","=""""","=""""","=""""",,"=""5.1828783""","=""7.4834122""","=""5d8.6s.(2D).6p""","=""a 3D*""","=""1""","=""5d9.7s""","=""3D""","=""1""",3,3,,"=""""","=""L6581""",
"=""539.2277""","=""0.0003""","=""539.22743""","=""0.00012""","=""1100""","=""6.e+07""","=""1.8e-01""","=""2.3e+01""","=""0.1""",E,"=""4.2306068""","=""6.5299001""","=""5d9.6p""","=""3F*""","=""3""","=""5d9.7s""","=""1D""","=""2""",7,5,,"=""T686""","=""L6581""",
"=""547.7287""","=""0.0003""","=""547.72846""","=""0.00012""","=""1900""","=""""","=""""","=""""","=""""",,"=""4.2306068""","=""6.4942138""","=""5d9.6p""","=""3F*""","=""3""","=""5d9.7s""","=""3D""","=""3""",7,7,,"=""""","=""L6581""",
"=""548.0002""","=""0.0003""","=""548.00015""","=""0.00015""","=""1500""","=""6.e+07""","=""2.2e-01""","=""4.3e+01""","=""0.38""",D,"=""4.77787291""","=""7.0403577""","=""5d8.6s.(4F).6p""","=""b 5F*""","=""5""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""4""",11,9,,"=""T686""","=""L6581""",
"=""551.5616""","=""0.0003""","=""551.56188""","=""0.00012""","=""220bl""","=""""","=""""","=""""","=""""",,"=""5.2891719""","=""7.5370465""","=""5d8.6s.(4F).6p""","=""b 5D*""","=""3""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""3""",7,7,,"=""""","=""L6581""",
"=""576.5162""","=""0.0003""","=""576.51644""","=""0.00013""","=""510""","=""3.1e+07""","=""1.1e-01""","=""1.5e+01""","=""-0.11""",D,"=""4.37932485""","=""6.5299001""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""","=""5d9.7s""","=""1D""","=""2""",7,5,,"=""T686""","=""L6581""",
"=""584.1736""","=""0.0010""","=""584.17458""","=""0.00008""","=""1800""","=""8.0e+05""","=""4.1e-03""","=""3.9e-01""","=""-1.69""",C,"=""1.92198251""","=""4.04436514""","=""5d8.6s2""","=""3F""","=""2""","=""5d9.6p""","=""a 3P*""","=""2""",5,5,,"=""T4200n,T3313""","=""L6581""",
"=""584.6427""","=""0.0003""","=""584.64256""","=""0.00021""","=""1000""","=""2.7e+07""","=""1.4e-01""","=""2.9e+01""","=""0.18""",D,"=""4.77787291""","=""6.8985567""","=""5d8.6s.(4F).6p""","=""b 5F*""","=""5""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""5""",11,11,,"=""T686""","=""L6581""",
"=""586.2456""","=""0.0010""","=""586.24448""","=""0.00014""","=""350""","=""""","=""""","=""""","=""""",,"=""4.37932485""","=""6.4942138""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""","=""5d9.7s""","=""3D""","=""3""",7,7,,"=""""","=""L6581""",
"=""602.5900""","=""0.0004""","=""602.59074""","=""0.00018""","=""410""","=""""","=""""","=""""","=""""",,"=""5.3546084""","=""7.4121275""","=""5d8.6s.(4F).6p""","=""5D*""","=""1""","=""5d9.6d""","=""1P""","=""1""",3,3,,"=""""","=""L6581""",
"=""602.7689""","=""0.0004""","=""602.76935""","=""0.00018""","=""860""","=""2.8e+07""","=""1.5e-01""","=""2.7e+01""","=""0.1""",E,"=""4.98344819""","=""7.0403577""","=""5d8.6s.(4F).6p""","=""5F*""","=""4""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""4""",9,9,,"=""T686""","=""L6581""",
